olon	olat	dlon	dlat	year	students	oattainment	dattainment	studentsup	studentsdown	studentsame
-75.19957	39.961612	-75.16977	39.995412	2012	1	-91	-88	0	1	0
-75.19957	39.961612	-75.17106	40.07226	2008	2	43	43	1	1	0
-75.19957	39.961612	-75.17106	40.07226	2009	2	-47	-23	1	1	0
-75.19957	39.961612	-75.17106	40.07226	2010	1	58	-86	0	1	0
-75.19957	39.961612	-75.17106	40.07226	2012	1	-51	-138	0	1	0
-75.19957	39.961612	-75.17203	40.034111	2006	1	-64	58	1	0	0
-75.19957	39.961612	-75.17203	40.034111	2007	7	-93	-70	1	6	0
-75.19957	39.961612	-75.17203	40.034111	2009	4	-93	-66	0	3	1
-75.19957	39.961612	-75.17203	40.034111	2010	6	-39	-66	3	3	0
-75.19957	39.961612	-75.17203	40.034111	2011	4	-111	-111	4	0	0
-75.19957	39.961612	-75.17222	39.968262	2007	17	72	128	0	17	0
-75.19957	39.961612	-75.17222	39.968262	2008	1	130	130	1	0	0
-75.19957	39.961612	-75.17222	39.968262	2009	27	116	106	16	11	0
-75.19957	39.961612	-75.17222	39.968262	2010	17	124	113	5	12	0
-75.19957	39.961612	-75.17222	39.968262	2011	16	91	69	1	15	0
-75.19957	39.961612	-75.17406	39.952162	2008	4	108	87	3	1	0
-75.19957	39.961612	-75.17406	39.952162	2009	12	41	63	6	6	0
-75.19957	39.961612	-75.17406	39.952162	2010	18	63	59	3	15	0
-75.19957	39.961612	-75.17406	39.952162	2011	7	-11	31	3	4	0
-75.19957	39.961612	-75.18067	39.938512	2006	1	-163	-169	1	0	0
-75.19957	39.961612	-75.18067	39.938512	2007	2	69	-26	1	1	0
-75.19957	39.961612	-75.18067	39.938512	2008	2	2	87	1	1	0
-75.19957	39.961612	-75.18067	39.938512	2009	1	1	89	1	0	0
-75.19957	39.961612	-75.18067	39.938512	2010	3	-65	-2	1	2	0
-75.19957	39.961612	-75.18067	39.938512	2011	2	-44	-45	1	1	0
-75.19957	39.961612	-75.18259	39.922262	2006	1	-172	-174	1	0	0
-75.19957	39.961612	-75.18259	39.922262	2007	3	75	140	0	3	0
-75.19957	39.961612	-75.18259	39.922262	2008	1	-87	-130	0	1	0
-75.19957	39.961612	-75.18259	39.922262	2009	16	17	37	13	3	0
-75.19957	39.961612	-75.18259	39.922262	2010	5	51	73	2	3	0
-75.19957	39.961612	-75.18259	39.922262	2011	3	120	138	2	1	0
-75.19957	39.961612	-75.18259	39.922262	2012	1	-139	-134	0	1	0
-75.19957	39.961612	-75.18858	40.053511	2008	2	-54	-48	0	2	0
-75.19957	39.961612	-75.18858	40.053511	2009	4	47	81	2	2	0
-75.19957	39.961612	-75.18858	40.053511	2011	1	51	46	0	1	0
-75.19957	39.961612	-75.19957	39.961612	2006	2	-69	-55	1	1	0
-75.19957	39.961612	-75.19957	39.961612	2007	10	-34	-77	1	9	0
-75.19957	39.961612	-75.19957	39.961612	2008	87	-41	-56	56	27	4
-75.19957	39.961612	-75.19957	39.961612	2009	86	-77	-54	35	51	0
-75.19957	39.961612	-75.19957	39.961612	2010	98	-51	-67	25	73	0
-75.19957	39.961612	-75.19957	39.961612	2011	53	-25	-30	25	28	0
-75.19957	39.961612	-75.19957	39.961612	2012	5	-60	-80	4	1	0
-75.19957	39.961612	-75.20772	40.07236	2010	1	-50	0	0	1	0
-75.19957	39.961612	-75.22104	40.038944	2008	11	17	3	10	1	0
-75.19957	39.961612	-75.22104	40.038944	2009	11	-35	-13	3	8	0
-75.19957	39.961612	-75.22104	40.038944	2010	2	91	90	2	0	0
-75.19957	39.961612	-75.22104	40.038944	2011	4	-50	0	3	1	0
-75.19957	39.961612	-75.22311	40.026626	2007	1	-170	-130	0	1	0
-75.19957	39.961612	-75.22486	39.981112	2003	1	-103	-59	1	0	0
-75.19957	39.961612	-75.22486	39.981112	2006	1	-49	58	1	0	0
-75.19957	39.961612	-75.22486	39.981112	2007	16	-35	-46	3	13	0
-75.19957	39.961612	-75.22486	39.981112	2008	10	-69	-78	8	1	1
-75.19957	39.961612	-75.22486	39.981112	2009	31	-103	-93	15	16	0
-75.19957	39.961612	-75.22486	39.981112	2010	39	-44	-54	11	28	0
-75.19957	39.961612	-75.22486	39.981112	2011	36	-37	-46	16	20	0
-75.19957	39.961612	-75.22486	39.981112	2012	4	-45	-69	3	1	0
-75.19957	39.961612	-75.22718	39.944162	2006	4	-38	2	4	0	0
-75.19957	39.961612	-75.22718	39.944162	2007	15	7	-31	4	11	0
-75.19957	39.961612	-75.22718	39.944162	2008	3	-61	-75	1	2	0
-75.19957	39.961612	-75.22718	39.944162	2009	6	-108	-69	5	1	0
-75.19957	39.961612	-75.22718	39.944162	2010	7	-20	-28	2	5	0
-75.19957	39.961612	-75.22718	39.944162	2011	11	-69	-91	3	8	0
-75.19957	39.961612	-75.23003	39.961812	2003	1	-193	-68	1	0	0
-75.19957	39.961612	-75.23003	39.961812	2006	15	-63	-48	11	4	0
-75.19957	39.961612	-75.23003	39.961812	2007	45	39	-36	10	35	0
-75.19957	39.961612	-75.23003	39.961812	2008	17	-30	-36	12	4	1
-75.19957	39.961612	-75.23003	39.961812	2009	85	-11	-10	37	48	0
-75.19957	39.961612	-75.23003	39.961812	2010	63	-21	-22	25	38	0
-75.19957	39.961612	-75.23003	39.961812	2011	50	-15	-16	24	26	0
-75.19957	39.961612	-75.23003	39.961812	2012	4	-34	-77	1	3	0
-75.19957	39.961612	-75.23221	39.898985	2007	3	-17	-73	0	3	0
-75.19957	39.961612	-75.23221	39.898985	2008	8	-22	-50	5	3	0
-75.19957	39.961612	-75.23221	39.898985	2009	6	-70	-22	4	2	0
-75.19957	39.961612	-75.23221	39.898985	2010	6	-51	-29	2	4	0
-75.19957	39.961612	-75.23221	39.898985	2011	4	-39	-44	1	3	0
-75.19957	39.961612	-75.23453	39.922612	2006	1	-119	-168	1	0	0
-75.19957	39.961612	-75.23453	39.922612	2007	3	20	-16	1	2	0
-75.19957	39.961612	-75.23453	39.922612	2008	4	-53	-11	3	1	0
-75.19957	39.961612	-75.23453	39.922612	2009	13	-86	-76	8	3	2
-75.19957	39.961612	-75.23453	39.922612	2010	5	-85	-104	1	4	0
-75.19957	39.961612	-75.23453	39.922612	2011	7	-4	-65	4	3	0
-75.19957	39.961612	-75.23453	39.922612	2012	1	-152	-138	0	1	0
-75.19957	39.961612	-75.25256	39.975929	2006	1	60	58	0	1	0
-75.19957	39.961612	-75.25256	39.975929	2007	2	-189	-71	1	1	0
-75.19957	39.961612	-75.25256	39.975929	2009	3	62	62	2	1	0
-75.19957	39.961612	-75.25256	39.975929	2010	4	-48	-24	2	2	0
-75.19957	39.961612	-75.25256	39.975929	2011	5	-35	-82	4	1	0
-75.19957	39.961612	-75.25256	39.975929	2012	1	-85	-131	0	1	0
-75.20772	40.07236	-75.0154	40.117413	2009	2	2	67	2	0	0
-75.20772	40.07236	-75.1447	40.035778	2008	8	125	119	7	1	0
-75.20772	40.07236	-75.1447	40.035778	2009	12	97	111	5	7	0
-75.20772	40.07236	-75.1447	40.035778	2010	20	91	107	3	17	0
-75.20772	40.07236	-75.1447	40.035778	2011	7	126	124	1	6	0
-75.20772	40.07236	-75.1745	39.981062	2008	6	130	130	6	0	0
-75.20772	40.07236	-75.1745	39.981062	2009	6	83	103	1	5	0
-75.20772	40.07236	-75.1745	39.981062	2010	5	112	97	1	4	0
-75.20772	40.07236	-75.1745	39.981062	2011	3	63	73	0	3	0
-75.20772	40.07236	-75.1839	40.011562	2009	5	-12	-54	1	4	0
-75.20772	40.07236	-75.1839	40.011562	2010	2	-46	-2	2	0	0
-75.20772	40.07236	-74.97719	40.09146	2010	2	90	111	1	1	0
-75.20772	40.07236	-75.00155	40.064257	2008	3	14	14	2	1	0
-75.20772	40.07236	-75.00155	40.064257	2009	1	-83	-135	0	1	0
-75.20772	40.07236	-75.02644	40.041111	2008	1	-43	-43	1	0	0
-75.20772	40.07236	-75.02644	40.041111	2009	1	45	88	1	0	0
-75.20772	40.07236	-75.04118	40.09261	2009	1	-50	45	1	0	0
-75.20772	40.07236	-75.04837	40.059611	2009	1	50	-2	0	1	0
-75.20772	40.07236	-75.08018	40.057661	2008	3	72	72	3	0	0
-75.20772	40.07236	-75.08018	40.057661	2009	2	62	67	1	1	0
-75.20772	40.07236	-75.08018	40.057661	2010	2	58	64	1	1	0
-75.20772	40.07236	-75.08769	40.017362	2007	2	66	45	1	1	0
-75.20772	40.07236	-75.08769	40.017362	2009	3	61	103	0	3	0
-75.20772	40.07236	-75.08769	40.017362	2010	2	58	-130	0	2	0
-75.20772	40.07236	-75.11116	39.991712	2008	1	-87	-130	0	1	0
-75.20772	40.07236	-75.11116	39.991712	2010	2	52	24	1	1	0
-75.20772	40.07236	-75.12118	40.033944	2008	1	-43	-130	0	1	0
-75.20772	40.07236	-75.12118	40.033944	2010	2	-45	-46	2	0	0
-75.20772	40.07236	-75.12565	39.978162	2008	1	43	43	1	0	0
-75.20772	40.07236	-75.13793	40.055411	2009	2	75	45	0	2	0
-75.20772	40.07236	-75.14503	40.012212	2007	1	-92	-56	0	1	0
-75.20772	40.07236	-75.14503	40.012212	2010	2	54	-42	0	2	0
-75.20772	40.07236	-75.14589	39.951062	2008	1	130	130	1	0	0
-75.20772	40.07236	-75.14589	39.951062	2010	1	137	90	1	0	0
-75.20772	40.07236	-75.14764	39.964012	2008	1	130	130	1	0	0
-75.20772	40.07236	-75.14764	39.964012	2009	6	70	82	3	3	0
-75.20772	40.07236	-75.14764	39.964012	2010	1	58	86	1	0	0
-75.20772	40.07236	-75.14764	39.964012	2011	1	90	88	0	1	0
-75.20772	40.07236	-75.15409	39.936562	2008	2	130	130	2	0	0
-75.20772	40.07236	-75.15409	39.936562	2009	3	43	14	0	3	0
-75.20772	40.07236	-75.15409	39.936562	2010	1	137	132	0	1	0
-75.20772	40.07236	-75.15409	39.936562	2011	1	90	131	0	1	0
-75.20772	40.07236	-75.15654	40.055861	2008	2	0	43	2	0	0
-75.20772	40.07236	-75.15654	40.055861	2009	7	109	92	5	2	0
-75.20772	40.07236	-75.15654	40.055861	2010	3	-10	-73	1	2	0
-75.20772	40.07236	-75.15654	40.055861	2011	4	103	37	4	0	0
-75.20772	40.07236	-75.15803	39.919812	2009	1	45	0	0	1	0
-75.20772	40.07236	-75.15803	39.919812	2010	2	-24	23	1	1	0
-75.20772	40.07236	-75.16977	39.995412	2008	1	0	-43	1	0	0
-75.20772	40.07236	-75.17106	40.07226	2007	1	-45	58	1	0	0
-75.20772	40.07236	-75.17106	40.07226	2008	4	54	43	3	1	0
-75.20772	40.07236	-75.17106	40.07226	2009	5	44	63	2	3	0
-75.20772	40.07236	-75.17106	40.07226	2010	4	-3	-22	3	1	0
-75.20772	40.07236	-75.17203	40.034111	2007	1	63	45	0	1	0
-75.20772	40.07236	-75.17203	40.034111	2008	10	4	17	9	1	0
-75.20772	40.07236	-75.17203	40.034111	2009	16	7	19	8	8	0
-75.20772	40.07236	-75.17203	40.034111	2010	6	39	-6	0	6	0
-75.20772	40.07236	-75.17203	40.034111	2011	8	-1	5	3	5	0
-75.20772	40.07236	-75.17222	39.968262	2007	2	75	140	0	2	0
-75.20772	40.07236	-75.17222	39.968262	2009	5	113	100	1	4	0
-75.20772	40.07236	-75.17222	39.968262	2010	1	149	137	0	1	0
-75.20772	40.07236	-75.17222	39.968262	2011	2	152	138	0	2	0
-75.20772	40.07236	-75.17406	39.952162	2009	2	115	90	1	1	0
-75.20772	40.07236	-75.17406	39.952162	2010	1	58	130	0	1	0
-75.20772	40.07236	-75.18259	39.922262	2009	1	136	88	1	0	0
-75.20772	40.07236	-75.18259	39.922262	2010	1	93	86	0	1	0
-75.20772	40.07236	-75.18259	39.922262	2011	1	44	44	0	1	0
-75.20772	40.07236	-75.18858	40.053511	2007	1	-63	-136	0	1	0
-75.20772	40.07236	-75.18858	40.053511	2008	2	108	87	1	1	0
-75.20772	40.07236	-75.18858	40.053511	2009	2	-2	-1	0	2	0
-75.20772	40.07236	-75.18858	40.053511	2010	10	51	88	4	6	0
-75.20772	40.07236	-75.18858	40.053511	2011	7	61	69	4	3	0
-75.20772	40.07236	-75.22104	40.038944	2007	1	69	88	1	0	0
-75.20772	40.07236	-75.22104	40.038944	2008	8	76	87	5	3	0
-75.20772	40.07236	-75.22104	40.038944	2009	11	16	48	3	8	0
-75.20772	40.07236	-75.22104	40.038944	2010	25	39	11	5	20	0
-75.20772	40.07236	-75.22104	40.038944	2011	14	56	69	6	8	0
-75.20772	40.07236	-75.22718	39.944162	2009	1	-9	-3	0	1	0
-75.20772	40.07236	-75.23003	39.961812	2010	1	58	-1	0	1	0
-75.20772	40.07236	-75.23003	39.961812	2011	2	-1	67	1	1	0
-75.20772	40.07236	-75.23221	39.898985	2011	1	44	131	0	1	0
-75.20772	40.07236	-75.25256	39.975929	2009	1	-23	-89	1	0	0
-75.20772	40.07236	-75.25256	39.975929	2010	1	58	-86	0	1	0
-75.22104	40.038944	-75.0154	40.117413	2009	3	1	0	1	2	0
-75.22104	40.038944	-75.0154	40.117413	2010	1	-168	-130	0	1	0
-75.22104	40.038944	-75.0154	40.117413	2011	1	-43	-133	0	1	0
-75.22104	40.038944	-75.1447	40.035778	2008	32	114	111	28	4	0
-75.22104	40.038944	-75.1447	40.035778	2009	55	95	104	16	39	0
-75.22104	40.038944	-75.1447	40.035778	2010	37	95	111	7	30	0
-75.22104	40.038944	-75.1447	40.035778	2011	38	123	120	3	35	0
-75.22104	40.038944	-75.1745	39.981062	2003	1	-116	-33	1	0	0
-75.22104	40.038944	-75.1745	39.981062	2007	3	-113	-114	3	0	0
-75.22104	40.038944	-75.1745	39.981062	2008	6	115	101	4	2	0
-75.22104	40.038944	-75.1745	39.981062	2009	14	39	54	2	12	0
-75.22104	40.038944	-75.1745	39.981062	2010	18	74	86	3	15	0
-75.22104	40.038944	-75.1745	39.981062	2011	16	93	92	4	12	0
-75.22104	40.038944	-75.1839	40.011562	2008	5	43	43	2	3	0
-75.22104	40.038944	-75.1839	40.011562	2009	5	-13	25	3	2	0
-75.22104	40.038944	-75.1839	40.011562	2010	14	-26	-43	5	9	0
-75.22104	40.038944	-75.1839	40.011562	2011	6	15	44	3	3	0
-75.22104	40.038944	-75.1839	40.011562	2012	1	-88	-135	0	1	0
-75.22104	40.038944	-74.97719	40.09146	2010	2	25	25	1	1	0
-75.22104	40.038944	-74.97719	40.09146	2011	4	35	0	2	2	0
-75.22104	40.038944	-75.00155	40.064257	2008	3	-43	-43	3	0	0
-75.22104	40.038944	-75.00155	40.064257	2009	4	21	11	1	3	0
-75.22104	40.038944	-75.00155	40.064257	2010	4	0	-42	1	3	0
-75.22104	40.038944	-75.00155	40.064257	2011	4	0	-32	1	3	0
-75.22104	40.038944	-75.02644	40.041111	2008	2	-65	-87	2	0	0
-75.22104	40.038944	-75.02644	40.041111	2009	5	18	17	1	4	0
-75.22104	40.038944	-75.02644	40.041111	2010	2	75	45	0	2	0
-75.22104	40.038944	-75.02644	40.041111	2011	1	-43	0	0	1	0
-75.22104	40.038944	-75.06658	40.037711	2006	1	-4	58	1	0	0
-75.22104	40.038944	-75.06658	40.037711	2007	2	-58	-68	0	2	0
-75.22104	40.038944	-75.06658	40.037711	2008	1	-195	-140	0	1	0
-75.22104	40.038944	-75.08018	40.057661	2007	1	75	-2	0	1	0
-75.22104	40.038944	-75.08018	40.057661	2008	4	76	65	4	0	0
-75.22104	40.038944	-75.08018	40.057661	2009	10	51	57	2	8	0
-75.22104	40.038944	-75.08018	40.057661	2010	9	48	25	2	7	0
-75.22104	40.038944	-75.08018	40.057661	2011	10	75	70	2	8	0
-75.22104	40.038944	-75.08769	40.017362	2007	1	-106	-91	1	0	0
-75.22104	40.038944	-75.08769	40.017362	2008	1	43	43	1	0	0
-75.22104	40.038944	-75.08769	40.017362	2009	2	0	22	1	1	0
-75.22104	40.038944	-75.08769	40.017362	2010	1	58	-130	0	1	0
-75.22104	40.038944	-75.08769	40.017362	2011	6	-15	-97	2	4	0
-75.22104	40.038944	-75.11116	39.991712	2003	1	-116	-68	1	0	0
-75.22104	40.038944	-75.11116	39.991712	2007	1	-58	42	1	0	0
-75.22104	40.038944	-75.11116	39.991712	2008	4	-64	-65	3	1	0
-75.22104	40.038944	-75.11116	39.991712	2009	1	-64	-45	0	1	0
-75.22104	40.038944	-75.11116	39.991712	2010	8	-5	-35	1	7	0
-75.22104	40.038944	-75.11116	39.991712	2011	2	-44	0	0	2	0
-75.22104	40.038944	-75.12118	40.033944	2006	1	45	58	1	0	0
-75.22104	40.038944	-75.12118	40.033944	2007	2	3	-66	0	2	0
-75.22104	40.038944	-75.12118	40.033944	2008	1	-87	-130	0	1	0
-75.22104	40.038944	-75.12118	40.033944	2009	6	-7	7	1	5	0
-75.22104	40.038944	-75.12118	40.033944	2010	3	4	1	2	1	0
-75.22104	40.038944	-75.12118	40.033944	2011	2	-42	25	1	1	0
-75.22104	40.038944	-75.12565	39.978162	2003	1	-53	6	1	0	0
-75.22104	40.038944	-75.12565	39.978162	2007	2	3	-44	1	1	0
-75.22104	40.038944	-75.12565	39.978162	2008	2	65	87	1	1	0
-75.22104	40.038944	-75.12565	39.978162	2009	1	92	88	0	1	0
-75.22104	40.038944	-75.12565	39.978162	2010	1	2	-1	0	1	0
-75.22104	40.038944	-75.12565	39.978162	2011	1	44	1	0	1	0
-75.22104	40.038944	-75.13793	40.055411	2009	1	47	-45	0	1	0
-75.22104	40.038944	-75.14054	39.992862	2007	1	63	136	0	1	0
-75.22104	40.038944	-75.14336	39.977662	2008	2	43	0	1	1	0
-75.22104	40.038944	-75.14336	39.977662	2009	2	69	44	1	1	0
-75.22104	40.038944	-75.14336	39.977662	2010	1	93	132	0	1	0
-75.22104	40.038944	-75.14336	39.977662	2011	4	66	55	1	3	0
-75.22104	40.038944	-75.14503	40.012212	2008	1	63	-45	0	1	0
-75.22104	40.038944	-75.14503	40.012212	2009	4	-56	-44	2	2	0
-75.22104	40.038944	-75.14503	40.012212	2010	9	7	-67	2	7	0
-75.22104	40.038944	-75.14503	40.012212	2011	2	-3	-70	1	1	0
-75.22104	40.038944	-75.14503	40.012212	2012	1	-2	-86	1	0	0
-75.22104	40.038944	-75.14589	39.951062	2008	3	101	130	1	2	0
-75.22104	40.038944	-75.14589	39.951062	2009	2	67	110	1	1	0
-75.22104	40.038944	-75.14589	39.951062	2010	2	115	132	0	2	0
-75.22104	40.038944	-75.14589	39.951062	2011	5	55	53	4	1	0
-75.22104	40.038944	-75.14764	39.964012	2008	7	87	68	5	2	0
-75.22104	40.038944	-75.14764	39.964012	2009	10	59	75	5	5	0
-75.22104	40.038944	-75.14764	39.964012	2010	14	74	85	2	12	0
-75.22104	40.038944	-75.14764	39.964012	2011	9	53	58	2	7	0
-75.22104	40.038944	-75.15409	39.936562	2008	10	113	104	8	2	0
-75.22104	40.038944	-75.15409	39.936562	2009	23	86	77	8	15	0
-75.22104	40.038944	-75.15409	39.936562	2010	17	79	93	2	15	0
-75.22104	40.038944	-75.15409	39.936562	2011	12	102	102	4	8	0
-75.22104	40.038944	-75.15409	39.936562	2012	1	45	3	0	1	0
-75.22104	40.038944	-75.15654	40.055861	2007	3	69	-45	0	3	0
-75.22104	40.038944	-75.15654	40.055861	2008	2	0	43	2	0	0
-75.22104	40.038944	-75.15654	40.055861	2009	6	-8	-6	1	5	0
-75.22104	40.038944	-75.15654	40.055861	2010	10	25	0	1	9	0
-75.22104	40.038944	-75.15654	40.055861	2011	9	20	-20	3	6	0
-75.22104	40.038944	-75.15654	40.055861	2012	1	132	88	1	0	0
-75.22104	40.038944	-75.15803	39.919812	2008	5	76	70	2	3	0
-75.22104	40.038944	-75.15803	39.919812	2009	1	136	132	0	1	0
-75.22104	40.038944	-75.15803	39.919812	2010	5	-17	28	4	1	0
-75.22104	40.038944	-75.15803	39.919812	2011	3	58	58	2	1	0
-75.22104	40.038944	-75.15853	39.952112	2003	1	-117	-38	1	0	0
-75.22104	40.038944	-75.16977	39.995412	2003	1	-70	-106	0	1	0
-75.22104	40.038944	-75.16977	39.995412	2006	1	-23	58	1	0	0
-75.22104	40.038944	-75.16977	39.995412	2008	9	14	5	6	3	0
-75.22104	40.038944	-75.16977	39.995412	2009	14	-40	-4	9	5	0
-75.22104	40.038944	-75.16977	39.995412	2010	20	15	-1	9	11	0
-75.22104	40.038944	-75.16977	39.995412	2011	11	-24	-57	6	5	0
-75.22104	40.038944	-75.16977	39.995412	2012	1	-2	-1	0	1	0
-75.22104	40.038944	-75.17106	40.07226	2007	1	-170	43	1	0	0
-75.22104	40.038944	-75.17106	40.07226	2008	4	76	87	4	0	0
-75.22104	40.038944	-75.17106	40.07226	2009	7	26	56	1	6	0
-75.22104	40.038944	-75.17106	40.07226	2010	14	51	48	7	7	0
-75.22104	40.038944	-75.17106	40.07226	2011	1	2	45	1	0	0
-75.22104	40.038944	-75.17203	40.034111	2003	1	-109	-225	1	0	0
-75.22104	40.038944	-75.17203	40.034111	2004	1	-91	-9	0	1	0
-75.22104	40.038944	-75.17203	40.034111	2008	4	22	65	4	0	0
-75.22104	40.038944	-75.17203	40.034111	2009	13	-1	10	6	6	1
-75.22104	40.038944	-75.17203	40.034111	2010	8	-13	-23	2	6	0
-75.22104	40.038944	-75.17203	40.034111	2011	7	5	-38	3	4	0
-75.22104	40.038944	-75.17222	39.968262	2007	1	69	135	0	1	0
-75.22104	40.038944	-75.17222	39.968262	2008	1	-121	46	1	0	0
-75.22104	40.038944	-75.17222	39.968262	2009	13	97	101	6	7	0
-75.22104	40.038944	-75.17222	39.968262	2010	9	93	80	2	7	0
-75.22104	40.038944	-75.17222	39.968262	2011	7	138	112	1	6	0
-75.22104	40.038944	-75.17406	39.952162	2008	9	91	82	6	3	0
-75.22104	40.038944	-75.17406	39.952162	2009	8	96	116	1	7	0
-75.22104	40.038944	-75.17406	39.952162	2010	15	82	97	3	12	0
-75.22104	40.038944	-75.17406	39.952162	2011	9	107	106	4	5	0
-75.22104	40.038944	-75.18259	39.922262	2009	2	0	110	2	0	0
-75.22104	40.038944	-75.18259	39.922262	2011	1	132	131	0	1	0
-75.22104	40.038944	-75.18858	40.053511	2006	1	-27	58	1	0	0
-75.22104	40.038944	-75.18858	40.053511	2007	1	63	136	0	1	0
-75.22104	40.038944	-75.18858	40.053511	2008	7	93	105	4	3	0
-75.22104	40.038944	-75.18858	40.053511	2009	12	61	59	4	8	0
-75.22104	40.038944	-75.18858	40.053511	2010	11	67	52	2	9	0
-75.22104	40.038944	-75.18858	40.053511	2011	4	87	98	1	3	0
-75.22104	40.038944	-75.18858	40.053511	2012	1	-2	44	1	0	0
-75.22104	40.038944	-75.19957	39.961612	2008	8	22	0	3	5	0
-75.22104	40.038944	-75.19957	39.961612	2009	8	26	33	3	5	0
-75.22104	40.038944	-75.19957	39.961612	2010	6	-11	-79	0	6	0
-75.22104	40.038944	-75.19957	39.961612	2011	2	-44	-21	1	1	0
-75.22104	40.038944	-75.19957	39.961612	2012	1	-2	-45	1	0	0
-75.22104	40.038944	-75.20772	40.07236	2009	1	-53	-49	0	1	0
-75.22104	40.038944	-75.22104	40.038944	2006	3	-88	58	2	1	0
-75.22104	40.038944	-75.22104	40.038944	2007	3	60	47	1	2	0
-75.22104	40.038944	-75.22104	40.038944	2008	81	7	1	59	21	1
-75.22104	40.038944	-75.22104	40.038944	2009	93	-5	2	40	53	0
-75.22104	40.038944	-75.22104	40.038944	2010	112	17	-3	39	73	0
-75.22104	40.038944	-75.22104	40.038944	2011	69	5	3	34	35	0
-75.22104	40.038944	-75.22104	40.038944	2012	4	10	22	2	2	0
-75.22104	40.038944	-75.22311	40.026626	2006	1	-3	58	1	0	0
-75.22104	40.038944	-75.22311	40.026626	2007	2	69	1	0	2	0
-75.22104	40.038944	-75.22311	40.026626	2009	2	-24	-68	0	2	0
-75.22104	40.038944	-75.22486	39.981112	2006	1	-15	58	1	0	0
-75.22104	40.038944	-75.22486	39.981112	2010	3	-27	14	1	2	0
-75.22104	40.038944	-75.22486	39.981112	2011	5	54	-18	1	4	0
-75.22104	40.038944	-75.22718	39.944162	2009	1	50	42	0	1	0
-75.22104	40.038944	-75.22718	39.944162	2010	1	50	92	1	0	0
-75.22104	40.038944	-75.22718	39.944162	2011	1	-43	-89	1	0	0
-75.22104	40.038944	-75.23003	39.961812	2007	1	-63	-136	0	1	0
-75.22104	40.038944	-75.23003	39.961812	2008	1	87	43	0	1	0
-75.22104	40.038944	-75.23003	39.961812	2009	3	31	90	2	1	0
-75.22104	40.038944	-75.23003	39.961812	2010	3	58	14	0	3	0
-75.22104	40.038944	-75.23003	39.961812	2011	4	-21	-67	3	1	0
-75.22104	40.038944	-75.23221	39.898985	2008	1	87	43	0	1	0
-75.22104	40.038944	-75.23221	39.898985	2009	1	136	132	0	1	0
-75.22104	40.038944	-75.23221	39.898985	2010	1	137	132	0	1	0
-75.22104	40.038944	-75.23453	39.922612	2007	1	-195	-140	0	1	0
-75.22104	40.038944	-75.23453	39.922612	2008	2	-130	-130	2	0	0
-75.22104	40.038944	-75.23453	39.922612	2009	3	-42	-31	2	1	0
-75.22104	40.038944	-75.23453	39.922612	2010	2	52	-43	0	2	0
-75.22311	40.026626	-75.1447	40.035778	2008	4	108	108	4	0	0
-75.22311	40.026626	-75.1447	40.035778	2009	7	59	81	1	6	0
-75.22311	40.026626	-75.1447	40.035778	2010	13	87	88	2	11	0
-75.22311	40.026626	-75.1447	40.035778	2011	2	132	131	0	2	0
-75.22311	40.026626	-75.1745	39.981062	2008	2	95	65	1	1	0
-75.22311	40.026626	-75.1745	39.981062	2009	1	45	132	0	1	0
-75.22311	40.026626	-75.1745	39.981062	2010	1	-45	-1	0	1	0
-75.22311	40.026626	-75.1839	40.011562	2009	1	-189	-135	0	1	0
-75.22311	40.026626	-75.1839	40.011562	2011	2	-23	-21	1	1	0
-75.22311	40.026626	-75.00155	40.064257	2008	1	87	43	0	1	0
-75.22311	40.026626	-75.02644	40.041111	2007	1	75	140	0	1	0
-75.22311	40.026626	-75.04837	40.059611	2011	1	-94	-42	0	1	0
-75.22311	40.026626	-75.08769	40.017362	2009	2	-76	-112	1	1	0
-75.22311	40.026626	-75.08769	40.017362	2010	1	58	130	0	1	0
-75.22311	40.026626	-75.11116	39.991712	2009	1	-136	-132	0	1	0
-75.22311	40.026626	-75.12118	40.033944	2009	1	40	-5	0	1	0
-75.22311	40.026626	-75.12565	39.978162	2006	1	-35	-168	0	1	0
-75.22311	40.026626	-75.14054	39.992862	2007	3	75	124	1	2	0
-75.22311	40.026626	-75.14336	39.977662	2010	1	90	132	0	1	0
-75.22311	40.026626	-75.14503	40.012212	2010	1	137	132	0	1	0
-75.22311	40.026626	-75.14589	39.951062	2008	1	130	130	1	0	0
-75.22311	40.026626	-75.14589	39.951062	2011	1	85	88	1	0	0
-75.22311	40.026626	-75.14764	39.964012	2009	2	113	132	0	2	0
-75.22311	40.026626	-75.14764	39.964012	2010	1	90	86	0	1	0
-75.22311	40.026626	-75.14764	39.964012	2011	2	65	-21	0	2	0
-75.22311	40.026626	-75.15409	39.936562	2008	1	130	130	1	0	0
-75.22311	40.026626	-75.15409	39.936562	2009	4	126	100	2	2	0
-75.22311	40.026626	-75.15409	39.936562	2010	2	52	88	2	0	0
-75.22311	40.026626	-75.15409	39.936562	2011	3	118	116	0	3	0
-75.22311	40.026626	-75.15654	40.055861	2010	1	136	91	1	0	0
-75.22311	40.026626	-75.15803	39.919812	2008	1	-87	-130	0	1	0
-75.22311	40.026626	-75.16977	39.995412	2006	1	-76	58	1	0	0
-75.22311	40.026626	-75.16977	39.995412	2007	1	-64	0	0	1	0
-75.22311	40.026626	-75.16977	39.995412	2009	2	-55	-90	2	0	0
